juros_efet,rating_operacao,rating_cliente,ra,porte,setor,situacao,rating_atual,linha_fin,tipo_a,tipo_b,tipo_c,tipo_d,garantia
0.613212,AA,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.611019,AA,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.684381,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.608827,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.608827,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.608827,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.608827,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.608827,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.608827,AA,B,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.592531,C,D,RA de São José dos Campos,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.629793,C,D,RA de São José dos Campos,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.609373,C,D,RA de São José do Rio Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.589983,C,D,RA de São José do Rio Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.638975,C,E,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.595153,C,E,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.648288,B,C,RA de Barretos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.658027,C,E,OUTRAS,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca 1º grau Imov Residencial
0.766157,A,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.625944,C,E,RA de São José dos Campos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.613001,C,E,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.640001,AA,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,E,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.614956,A,B,RA de Santos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.597263,A,C,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.606676,AA,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.55744,D,E,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,C,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.623434,AA,AA,RA de Sorocaba,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.64084,D,E,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.607445,AA,AA,RA de Sorocaba,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.557091,C,B,RA de Barretos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.695402,AA,A,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.663233,B,D,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.557363,C,H,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,E,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.616348,AA,D,RA de São José dos Campos,MICRO,SETOR PRIVADO,ADIMPLENTE,A,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.672552,F,H,RA de Araçatuba,MICRO,SETOR PRIVADO,ADIMPLENTE,G,LIE - PRIVADO,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.771345,B,D,RA Central,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.91551,AA,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FGI - Crédito Livre
0.671853,F,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,H,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.980078,AA,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.983711,A,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.671687,B,A,RA de Bauru,MÉDIA,SETOR PRIVADO,INADIMPLENTE,H,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.136.225,A,A,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.291.805,AA,A,RA de Franca,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.895134,A,C,Região Metropolitana de São Paulo,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672984,H,H,RA de Bauru,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,F,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672984,H,H,RA de Bauru,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,F,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672984,H,H,RA de Bauru,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,F,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672984,H,H,RA de Bauru,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,F,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.719.973,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.673108,D,E,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.835695,H,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,H,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.837015,A,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciaria Veículos
1.036.179,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.791128,AA,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.851368,A,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.76499,A,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.875134,A,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.766968,AA,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.767689,AA,A,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672248,H,D,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.706215,AA,AA,RA de Sorocaba,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,FIP,ME,RP,PRIV,REC. PRÓPRIOS,SUS - Direito de crédito
0.771341,AA,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.774479,AA,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.853224,B,D,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.840965,A,AA,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.765791,A,AA,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.919006,A,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
15.556.547,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.865618,A,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.562.111,A,A,RA de Araçatuba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.80865,A,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.749056,H,D,RA de Franca,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,E,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.750075,H,E,OUTRAS,MÉDIA,SETOR PRIVADO,ADIMPLENTE,H,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alien Fiduc - RDME
0.724411,H,C,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,F,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciaria Veículos
0.790327,AA,A,RA Central,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Interveniente
0.67165,H,C,RA Central,MÉDIA,SETOR PRIVADO,ADIMPLENTE,F,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciaria Veículos
0.67186,H,D,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,H,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.787373,C,D,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672251,D,B,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca - Outros Graus
0.662239,H,E,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,H,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.059.881,A,C,RA de Sorocaba,MÉDIA,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.672375,D,D,RA de Sorocaba,MICRO,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca 1º Grau 
0.67259,D,D,RA de Sorocaba,MICRO,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca - Outros Graus
0.692915,D,D,RA Central,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.713.081,A,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.756197,C,E,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.720278,C,D,RA de Presidente Prudente,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.997698,C,D,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.827793,C,D,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.771195,AA,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóveis - Evolutiva
0.711445,AA,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca 1º Grau 
0.746487,C,D,RA de Barretos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóveis - Evolutiva
0.69838,D,D,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.698864,D,D,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.699429,D,D,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.699429,D,D,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.835442,AA,A,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,INADIMPLENTE,D,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciaria Veículos
0.768887,C,D,OUTRAS,MICRO,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.758907,AA,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.732569,C,E,RA de Bauru,MICRO,SETOR PRIVADO,ADIMPLENTE,AA,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.706642,A,B,RA de Sorocaba,MICRO,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.796028,C,E,RA de São José dos Campos,MICRO,SETOR PRIVADO,INADIMPLENTE,E,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.706507,AA,A,RA de Ribeirão Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.706331,A,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca - Outros Graus
1.001.957,B,C,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.672606,C,E,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Gar Fidejussória Fiança Bancária
101.682.148,C,E,RA de Campinas,MICRO,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.808804,B,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca 1º Grau 
0.31968,H,D,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,H,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.417502,A,B,RA Central,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Interveniente
0.573295,B,D,RA de Barretos,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.49322,B,D,RA de São José do Rio Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.537179,B,D,RA de São José do Rio Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FGI - Crédito Livre
0.561389,A,D,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.460074,A,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.765019,A,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.184.821,D,E,RA Central,MÉDIA,SETOR PRIVADO,INADIMPLENTE,F,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.553193,A,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciaria Veículos
1.245.385,A,B,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.547072,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.457286,B,D,RA de Barretos,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.411361,A,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.541219,C,C,RA de Bauru,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.57739,B,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.496398,C,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.552697,B,D,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.44645,B,B,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.456748,A,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.656508,B,B,RA de Bauru,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.59348,C,D,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FDA 
0.631612,A,C,RA de Barretos,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,FGI - Crédito Livre
5.924.945,B,B,Região Metropolitana de São Paulo,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.864825,B,C,Região Metropolitana de São Paulo,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,B,FIP,ME,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.370366,B,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca 1º Grau 
0.447019,B,C,RA de Ribeirão Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
1.360.511,B,C,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.387685,C,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.399442,B,E,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.397172,B,B,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária - Bens Móveis
0.351426,B,C,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca 1º Grau 
1.218.347,AA,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.73997,C,E,RA de Marília,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.460811,C,E,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.398841,C,D,RA de Marília,MICRO,SETOR PRIVADO,ADIMPLENTE,C,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.35172,A,AA,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóveis - Evolutiva
0.450326,B,A,RA de Ribeirão Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,B,FIP,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
